Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV,Churn
CUST-00735,30,Urban,High,819,894.9510742074946,3532.840362703325,72.94618991889674,732903.7994843017,307,224,6493,15,200.1015197852612,Daily,UPI,0,30.53323713173051,2,9593.790182855642,1
CUST-03272,23,Suburban,High,934,485.11763031459657,461.38932592335686,85.94877604176524,453185.96371635085,111,14,2042,6,86.21253172158517,Weekly,Debit Card,1,46.46761315492348,5,9646.484195629586,0
CUST-06916,55,Urban,Medium,835,75.16976608459449,1839.0204138220213,1.4066509066863462,62840.49421589838,144,267,3244,24,396.5112847874266,Monthly,Wallet,4,14.741777046736422,6,2495.13538072285,1
CUST-03736,21,Urban,Low,72,553.6368991596419,3347.166078751716,63.855899175114395,39784.28756086902,105,284,2566,6,50.86462092647209,Monthly,Credit Card,1,45.48365910194744,3,7966.838673458433,1
CUST-04832,33,Urban,Medium,523,189.50430132128133,249.76051917285525,12.235296155330078,99066.71126257378,159,215,7597,47,150.96476736266456,Daily,Wallet,0,38.31342394415395,1,2543.0167959285773,1
CUST-00154,44,Rural,Medium,877,155.35178578493233,4950.159603013979,74.95371862144914,136295.54472657703,360,61,7243,31,84.31292223433078,Daily,UPI,4,23.33247525682032,4,422.8168178907765,0
CUST-06142,43,Rural,Medium,36,876.9640850884758,1530.1331397520316,96.32117192586259,31539.268644707005,227,281,2629,13,100.80807718006423,Monthly,Credit Card,18,19.492201449999015,4,8010.835889905479,1
CUST-01931,58,Urban,Medium,320,292.9488568181616,1491.6518018923243,93.40492313599982,93686.97405445274,35,71,1496,37,91.68209145092365,Monthly,Credit Card,2,2.6543508134596037,9,5583.594473554888,0
CUST-02024,32,Urban,Medium,618,690.5411796886647,4368.964705692277,64.4750028168119,426714.8080158463,54,318,7525,6,18.911379774353865,Daily,Credit Card,10,34.569192455345984,3,2056.452180781628,1
CUST-06967,45,Suburban,Medium,387,281.98178943919856,4244.349598937884,68.1970329077367,109064.49900404125,309,118,8840,28,116.90632695496744,Daily,Credit Card,17,19.58356897486675,2,781.815688342358,0
CUST-03364,34,Rural,High,686,536.6976409208199,2492.9105082563283,40.523558037347016,368166.25916177477,256,286,46,32,81.2476620140457,Monthly,Debit Card,9,15.875724150986477,9,9864.537141626271,1
CUST-00760,38,Rural,High,948,271.09684507558217,4336.901515065294,60.03044631929943,257086.00521357165,54,258,4044,2,298.0196299675746,Monthly,Credit Card,17,5.491694581346485,10,5411.686442325394,1
CUST-03639,20,Urban,Low,80,710.4431873507089,228.5299290670884,86.0483275928998,56788.61537600084,117,124,2394,19,300.23340793205915,Monthly,Wallet,13,40.39921479401081,2,3198.332167743305,1
CUST-04438,69,Rural,Low,961,698.0973969422773,3819.8136386336087,82.59213944202132,670906.2786682979,1,185,5818,10,344.11343940386604,Daily,UPI,0,40.84515858025,1,3955.220317689486,1
CUST-03124,57,Rural,High,903,108.10548585880733,3888.4986870033445,14.747426620790215,97602.62552544312,140,148,7382,35,324.3401360937543,Daily,UPI,10,11.147511753972795,6,2005.6317175356498,1
CUST-00275,37,Suburban,Medium,358,957.663255369187,4166.968864725935,65.81150122757688,342901.1387198065,89,177,6247,11,380.30348625790776,Monthly,Credit Card,13,2.199333038258697,2,7200.455325653147,1
CUST-00537,43,Urban,High,435,520.4378672018088,2383.1804692481082,59.39037194676092,226379.89116637106,21,57,8356,23,222.3561389565612,Daily,Debit Card,14,24.486905449263624,9,959.440539475143,0
CUST-06775,31,Rural,Low,865,333.0463870051293,341.07346655989915,22.246241844498527,287997.14084262593,197,28,5581,37,442.392012933332,Weekly,Wallet,10,1.7987148568179527,4,7146.580875516381,0
CUST-00958,44,Rural,Low,685,643.5989145607807,2879.6591198495003,2.10479616460285,440876.30397560063,322,160,7400,35,478.3045137258648,Daily,Wallet,5,30.05446263806436,1,427.52631952137085,1
CUST-04617,23,Rural,Low,441,533.2079607922268,1971.962268303336,26.934166503712248,235083.06704721795,330,315,5898,43,308.8872901653607,Daily,Wallet,2,26.54132539519164,2,3352.6011545676656,1
CUST-06649,45,Suburban,Medium,336,346.0668737961235,4791.73250184796,50.15390823290145,116246.85419037231,284,94,635,43,131.49963791445612,Monthly,Debit Card,12,6.390029147189758,5,2574.6665621075426,0
CUST-02697,40,Suburban,Low,863,604.2231567518911,3626.0348715124974,41.64522252740903,521459.87865286064,71,98,6371,26,73.02207787381293,Daily,Debit Card,10,25.902323457478165,10,6919.110948327867,0
CUST-02704,61,Rural,Low,652,93.84726947083024,3119.7967951565174,93.072346019845,61184.47120984034,348,3,3000,19,200.0024372113951,Daily,Wallet,19,36.38285962582964,10,3938.121340187266,0
CUST-01658,33,Urban,High,213,509.6911647130445,2694.8348240183573,85.1188284761772,108501.06011332164,353,224,9160,49,432.01683090956334,Daily,Credit Card,1,7.249563009844236,1,5237.027593328697,1
CUST-00515,22,Urban,Medium,416,490.88394305068573,4915.980909134104,80.92769497879522,204209.37877449504,25,363,1817,35,386.84958860378555,Monthly,Credit Card,13,6.917520475065693,7,8616.654219336207,1
CUST-03554,58,Rural,Medium,923,520.1631725324409,3453.748382657046,13.829951411649711,480138.7294000463,251,235,3749,9,119.27892749080954,Monthly,Wallet,2,18.607853925376645,6,9994.348902885968,1
CUST-06490,64,Urban,Low,540,714.8160654969563,1092.2187272274114,60.48084660153962,386032.7585212068,77,66,1337,14,194.99618137676157,Weekly,UPI,8,44.152907657634024,9,124.71205933900703,0
CUST-04586,61,Urban,High,356,481.8973596233785,2943.5828822751187,81.32454255952116,171564.86986289464,33,166,1193,4,186.839327882237,Daily,UPI,19,17.11581410550372,10,3003.7707086316227,1
CUST-05173,63,Rural,Medium,401,442.0700970797997,2269.4512807582523,15.217372635960567,177356.50726668863,234,340,2024,24,25.547678826471408,Daily,UPI,20,19.629974749119224,7,9349.09852840352,1
CUST-06041,38,Suburban,Medium,630,11.896549117209064,3200.173140264638,46.16491405584735,7460.13480588864,303,3,8443,37,346.6751070751618,Monthly,Debit Card,5,28.53534797915791,5,1863.646143377337,0
CUST-06033,28,Urban,Medium,992,534.7783109639374,2939.6406249557317,58.620724797258404,530513.4742949592,236,32,5753,20,295.84421154577086,Monthly,UPI,13,7.425851234065371,3,523.6640324008805,0
CUST-00033,66,Suburban,High,991,291.18838152075443,3276.887932445266,73.98742757924083,288570.84396154375,74,160,3414,42,85.3253064176966,Weekly,Wallet,14,25.790303713159453,4,1541.0825488236671,1
CUST-02023,35,Urban,Low,744,29.600742816975675,3561.7680183596494,75.8846592834689,22070.633353306566,145,248,5833,6,99.888535935164,Monthly,Credit Card,8,31.350068700240325,9,6096.391561897452,1
CUST-06257,64,Urban,Medium,619,740.4540369008639,4100.464305765998,15.619836742328376,458383.93713997124,120,106,4774,36,405.67579923193387,Daily,Credit Card,15,18.844384696556435,4,9512.073550114364,0
CUST-02983,24,Suburban,Medium,547,224.35681191265505,370.61621319971016,63.89312094794117,122791.12502922006,74,180,6115,15,317.4703952199059,Daily,UPI,13,36.36059465017867,8,1226.6193912329718,1
CUST-02127,59,Suburban,Medium,929,980.1715767129597,602.9995490009298,61.08686146248251,910513.7501476676,125,326,8662,2,48.31449070918059,Weekly,Credit Card,8,21.291668045122314,5,6798.745596867078,1
CUST-00899,31,Urban,Low,358,227.79718114383678,3634.08224746501,84.06093905830151,81488.71665881117,309,143,1448,0,180.3427677005836,Weekly,Debit Card,20,17.102779708204757,3,5285.731802839043,1
CUST-02223,23,Suburban,High,856,705.7120935066297,2868.0035611096096,35.497869934603784,604151.1544697299,41,2,1618,38,107.83020823678541,Daily,UPI,12,22.510745749289114,10,5248.424043022106,0
CUST-04256,37,Rural,High,494,156.0589956689676,4416.775597983982,89.03195220809522,77064.51668752423,148,356,3796,7,215.53199770293358,Daily,Wallet,16,7.23795783902561,8,6574.020922110008,1
CUST-06352,32,Suburban,High,655,406.7932185534029,3409.7125631580047,6.532819612572852,266533.0818653212,151,54,5300,48,185.90264062252555,Monthly,UPI,5,40.28089304417468,7,6009.1280466852895,0
CUST-04156,41,Rural,Medium,176,960.810045255122,4329.969723603514,67.51389916029933,169025.22525408491,140,321,6803,25,1.7231825807044188,Daily,UPI,3,23.990602208804845,10,9022.429108360568,1
CUST-01091,23,Suburban,High,590,686.9847971789682,906.7944194895476,96.33746303592835,405292.7458062153,58,16,1359,38,423.76042302083937,Daily,Credit Card,10,33.6999678193477,5,9147.518358181325,0
CUST-01096,21,Urban,Medium,877,564.3125693822989,1333.314315865192,40.307682686179064,494940.19890780916,101,245,4067,17,178.58482053178898,Weekly,Debit Card,6,9.736988761770238,6,5578.432922089839,1
CUST-06553,39,Rural,Low,201,158.79206323558432,4794.128954615159,44.42274886973438,31839.830190432178,72,112,2806,26,21.29598474237737,Daily,Credit Card,6,10.061799612972486,6,8426.015741500996,0
CUST-00710,36,Suburban,High,144,17.73031617857783,111.14073606511772,77.19498462550553,2507.445435180739,70,13,6761,33,264.2624958096945,Weekly,Wallet,13,20.582319078718122,6,969.9793407912089,0
CUST-05320,26,Suburban,Medium,487,683.822626481226,561.1462895568728,16.524504851794212,332932.2947693098,112,189,4757,41,224.3570264678969,Daily,Wallet,20,7.442683192249267,5,9688.592199912433,1
CUST-05132,59,Urban,High,328,332.03572812276724,1432.9894172496554,45.916279447266604,108923.74115494837,207,257,6043,1,1.4044676920937915,Daily,Credit Card,8,26.816870840586535,9,1974.3788535788215,1
CUST-00299,69,Suburban,Medium,912,147.91609143279214,4708.968716077981,30.643287664568252,134871.78468756517,316,340,9316,10,367.3764717098826,Monthly,Debit Card,4,33.6476813348668,6,2417.9074634168805,1
CUST-01097,32,Rural,Low,862,993.2393723621035,1960.5555909550549,11.29510410423824,856158.3590354326,150,184,1383,1,326.26803212971066,Daily,Wallet,3,5.137228885765332,1,1770.8158644274547,1
CUST-01564,19,Rural,Low,32,753.1437559176416,988.7671337318598,21.832906726660546,24159.506159389224,77,225,1,39,145.0866264696648,Monthly,UPI,11,33.2039301479441,5,5031.826134492314,1
CUST-06368,27,Rural,Low,284,302.0870240014664,4558.685294679301,24.584719844381578,85886.95602030521,82,281,1214,35,275.343991989452,Weekly,Debit Card,16,35.70364761888739,3,310.17299020489037,1
CUST-04167,57,Rural,Low,891,628.7367837735746,3377.770839733477,46.068654994396205,560105.9091518496,9,7,9344,25,286.46683869880684,Monthly,Wallet,6,39.47154409731094,6,3339.9811444694697,0
CUST-06099,57,Urban,Medium,576,478.60681987427307,1561.1083330344568,2.1641013161268567,275647.66364576505,252,278,1977,25,27.773874803334763,Monthly,Wallet,9,21.516794043325774,1,301.81745910210174,1
CUST-01736,64,Urban,Medium,987,675.1306207676575,4919.408469501095,17.102772570097432,666414.15786831,125,179,2779,8,390.306148384382,Weekly,UPI,11,29.312984107773048,10,6020.412265607727,1
CUST-05310,60,Rural,High,544,974.382647482645,2352.5765815634886,53.121311888474175,530139.5481966005,269,34,2127,28,190.77629821150316,Weekly,Wallet,5,47.38603107888819,3,6113.7155755851045,0
CUST-03104,36,Suburban,Medium,18,536.9738493083634,4424.059624453981,65.95401693792813,9631.998237856553,96,289,7287,23,264.8783807395929,Weekly,UPI,1,22.468761946828575,2,9665.66538685495,1
CUST-02460,26,Suburban,High,587,517.3974128383365,1363.5324022081904,87.08441587806135,303623.6887048135,244,189,3452,38,453.0790441888509,Daily,Debit Card,16,13.504444008586857,10,2086.293773139695,1
CUST-06829,18,Urban,High,628,479.5535374652139,904.4392967165244,64.66630838263879,301115.3120836801,222,364,9113,24,393.90532778311115,Daily,UPI,9,42.5076249426061,5,6877.58460700199,1
CUST-01748,31,Suburban,Low,953,167.2785011669451,1947.846257173393,39.01093404468597,159338.11271833707,221,340,5476,3,54.094538378253844,Weekly,Wallet,13,13.724499877942058,2,3418.597185727623,1
CUST-05348,30,Suburban,Medium,368,327.30485560801753,2736.22344593544,13.575333697016568,120349.36902784984,157,280,3341,48,411.0798297646241,Monthly,UPI,8,47.88481828706349,10,5504.665240503629,1
CUST-00585,61,Urban,Medium,38,277.4456096891684,1257.8386703361227,32.35951914632628,10495.026610320636,259,223,8936,10,301.0797696665574,Weekly,Wallet,16,42.890648268112635,1,7936.642099396396,1
CUST-00195,45,Urban,Low,86,719.3220662463451,3998.001253732651,50.58127566160118,61906.62650394998,119,36,1486,14,231.72022030338812,Daily,Credit Card,1,18.44157309510809,8,303.06882537719196,0
CUST-06311,52,Urban,High,259,898.0534105624624,3509.616508913615,15.949378127982879,232605.8613152802,1,298,3479,5,139.67499124775773,Weekly,Credit Card,5,16.3168833093654,1,7007.694129095163,1
CUST-00913,68,Urban,Medium,665,920.1032531756163,1668.4561804232233,79.96094989659093,611886.9252290665,107,98,5389,37,104.74772061727234,Daily,Wallet,13,39.1718078063177,10,2618.4750480674634,0
CUST-02804,38,Urban,Medium,787,141.26023544090918,1767.8536741124153,73.05976782374366,111219.03160665119,225,249,9137,43,209.83513785138507,Weekly,Wallet,11,0.5482770938376004,8,5391.307025462715,1
CUST-02005,38,Suburban,Low,852,950.2621967657262,3996.421077971703,98.94438044930664,809537.8867934654,52,297,625,24,90.38509939195633,Weekly,Credit Card,2,31.801367406244736,2,1629.1175888546331,1
CUST-00241,18,Urban,High,261,503.3743549514934,2971.726794039515,42.276023688147625,131324.58655667357,58,40,9685,26,130.98976145367675,Monthly,Debit Card,19,18.859021140246604,1,8158.437681242917,0
CUST-06358,19,Rural,High,992,575.8109370469953,1224.608380824081,92.49252876577854,571259.5373351078,248,226,2170,43,267.9042332036718,Weekly,Credit Card,12,13.980075648333631,4,8465.652797769675,1
CUST-04255,69,Suburban,Medium,275,744.2606850518494,1540.7778132144394,83.61633658764009,204689.00314113323,213,83,5306,37,404.0292206827354,Monthly,Credit Card,9,38.66657025249485,3,1873.418288504317,0
CUST-03636,36,Urban,Low,796,550.5330962684303,3937.2126089643452,49.72789916962105,438213.8996748843,275,273,6283,17,250.77587358670183,Monthly,UPI,20,32.13925555813964,4,458.77318648197024,1
CUST-06040,46,Suburban,Low,655,150.87460301000436,155.7524760308782,97.64104302736659,98767.05791929604,150,146,6483,26,281.06423351706025,Weekly,UPI,0,24.93807725692741,7,7598.804596839085,1
CUST-02282,46,Suburban,High,136,230.57253203439535,3321.509941866284,62.05585897964449,31452.604155162113,34,224,247,8,474.4043630197596,Monthly,UPI,19,37.377496582885776,2,1457.9774998409155,1
CUST-04312,21,Urban,Medium,906,981.573859417006,4401.293666495941,65.5416304705373,889366.6079573992,238,23,1234,9,264.05793729549447,Monthly,UPI,13,10.561121811577863,1,9691.404228507576,0
CUST-06778,33,Rural,Medium,686,53.93422748566156,1823.3647452469968,26.833908927469814,37056.84238844413,209,10,4112,4,158.82095154807385,Daily,Debit Card,2,7.546740164940167,6,6497.422816123677,0
CUST-01360,70,Urban,High,666,846.4411671480274,301.1976488939649,81.5786421104039,563795.1096773343,178,313,7700,29,36.10564028309571,Daily,Credit Card,16,21.619525676078776,5,4013.9231654558844,1
CUST-03916,70,Suburban,Medium,810,631.5861222444303,3299.9399604069213,59.151543911505684,511606.6406044867,256,130,1829,25,379.9376670199819,Weekly,Wallet,0,2.0288548573570644,2,3998.335179501631,1
CUST-02535,48,Urban,High,417,273.48632622176467,3757.384542882085,60.6221934049027,114074.39965273398,126,278,2489,11,170.86429629933042,Daily,Credit Card,8,36.38258504689017,2,4416.07800035905,1
CUST-04264,70,Urban,High,563,863.1520130686898,289.54797840020115,15.434498235844861,485933.1651370857,62,187,5419,2,246.8890161464154,Weekly,Debit Card,8,11.48892992737822,6,2727.8147230797485,1
CUST-05313,68,Suburban,High,618,672.8675161776022,4138.3383657947425,8.388457440353964,415918.35030922305,156,73,4603,29,344.22650635261243,Monthly,Credit Card,8,24.861487115215915,8,9900.482714801052,0
CUST-04451,34,Suburban,Low,836,216.31350541400818,232.6398303711291,33.16246603719734,180748.4999038382,85,63,9930,46,106.41625037077446,Monthly,Credit Card,8,27.367969704501135,10,1349.0563687240935,0
CUST-04933,52,Urban,Low,899,788.3143438750056,1636.2497679697915,8.775316979668947,708613.9743779507,1,361,5947,12,68.43663981810411,Daily,Credit Card,13,21.694562757717005,5,3537.9648219866676,1
CUST-01181,54,Urban,Medium,821,128.28661408934806,949.9309705004738,10.018623734294716,105361.00765334822,190,185,344,22,105.07771064192973,Daily,Credit Card,20,5.1205580597114615,7,6855.461085376669,1
CUST-05692,67,Suburban,Medium,679,118.56757927787032,2144.7334348998106,11.161865264192196,80583.00126051441,323,71,7803,7,130.2301792311406,Daily,Credit Card,10,22.379289592294292,3,1594.7300448868687,0
CUST-03800,38,Suburban,Medium,700,902.1768802192041,2579.713350598202,46.02663265857709,631615.8237259444,89,209,3155,47,278.5913250519204,Monthly,Wallet,18,23.210805504438717,9,3019.9899302568215,1
CUST-04525,59,Rural,High,430,733.6707198917958,3409.899140987112,18.893328743311034,315425.7538521838,149,35,2524,0,458.417721349407,Weekly,Credit Card,20,26.419958709319843,7,9636.684622217175,0
CUST-00350,20,Urban,Low,257,286.5073853213217,4943.875084012087,31.998490161119268,73587.70679680981,149,213,7478,9,24.00201745741698,Weekly,Debit Card,15,0.5734075870132961,5,1380.5954629882285,1
CUST-05259,66,Rural,Medium,677,991.1376910709606,3486.1481983318195,79.52941725003465,670924.7011563528,260,176,9068,32,287.988719159597,Monthly,Wallet,20,13.216291871572121,6,1663.9268832308474,1
CUST-01173,25,Suburban,Medium,201,978.4658683538909,4716.603900450874,72.50591859444366,196624.25517048695,188,50,7921,38,472.31169240977476,Daily,Wallet,11,2.5097152714883753,1,1740.9962103259277,0
CUST-02750,59,Suburban,Low,964,95.11861290629119,4226.127569602046,5.111472888957053,91651.2474438843,96,199,6846,47,350.97254250935384,Weekly,UPI,15,12.54436921455624,6,1316.1925719685153,1
CUST-02821,23,Rural,Medium,750,672.0284173384764,2862.990839361873,19.455624130097306,503991.81598612183,295,148,5258,15,161.92698327371164,Daily,Credit Card,10,21.79979554578188,10,5580.374259350355,1
CUST-04419,27,Suburban,Low,381,950.6877208274248,3284.4054557984637,94.0358762071879,362113.9449483036,67,303,1590,11,364.8430578089791,Daily,UPI,12,18.91468759809742,6,8309.283666800988,1
CUST-05642,42,Suburban,High,968,934.8524974894682,4727.381532045755,66.17586729519911,904965.3384584172,120,59,722,11,301.7824244496171,Daily,Debit Card,20,33.84034582692202,10,9440.980541327688,0
CUST-02140,58,Urban,High,449,628.1498584754964,1574.5595641052505,72.52299842139276,282128.6638957881,62,108,5782,8,154.56832070706704,Weekly,UPI,4,21.588189278733452,9,5973.833904764727,0
CUST-01414,18,Rural,High,67,634.1301837107268,4703.954110688706,48.97004236529087,42431.56095687713,131,323,3401,20,454.99504838839573,Daily,Credit Card,12,3.0737750051029686,6,6510.75801601897,1
CUST-00698,63,Urban,Low,935,855.6745742965403,4054.1892746825088,58.52961305184553,800023.7842153851,345,336,2766,48,386.181987302615,Daily,Debit Card,10,12.11054311543484,6,2371.147806970453,1
CUST-01844,22,Rural,High,628,333.5150175095263,3594.5823192636676,82.54333833125217,209389.91833138984,132,223,7531,41,173.18755452457353,Monthly,Wallet,1,19.514062776077385,10,417.47333704602266,1
CUST-03939,54,Rural,Medium,910,463.27894850074415,2431.7948900098513,46.47826922754339,421518.98813864606,292,56,4035,27,203.77159360667613,Monthly,UPI,2,29.833312332282027,2,1285.5261603502784,0
CUST-06046,39,Suburban,Medium,594,90.06387780902527,3185.7708971372103,73.8580454054593,53583.378585696955,237,48,4695,14,97.38502348404987,Monthly,Credit Card,16,40.80017422995236,1,160.89810753955015,0
CUST-00129,25,Rural,Medium,493,471.9402032669202,3897.6833900616502,3.6420552214426767,232601.2367995412,189,296,8262,48,441.1156385163911,Daily,Wallet,18,11.816475879155687,5,1419.475798280213,1
CUST-00479,69,Suburban,Medium,815,269.90229520019847,2860.816824546774,56.69265950357673,220045.00459989486,180,12,60,21,385.84640481808304,Weekly,Debit Card,9,34.77144855764409,10,1310.8510657041188,0
CUST-01377,37,Suburban,Medium,760,903.8492210472086,1884.0648068656833,84.49222178609783,686941.8881156434,32,122,4696,38,42.614999119061245,Monthly,Wallet,5,41.8302675796589,10,2212.2158980119307,1
CUST-05349,18,Urban,High,574,201.80112635039825,4306.403589061229,43.771048339906315,115869.21555953947,156,168,9094,44,152.18254043886742,Weekly,Debit Card,19,24.700876438117888,7,1431.4659144936063,1
CUST-06536,53,Suburban,Low,610,146.8285983077347,522.8870098416639,50.01070957239186,89654.31591138145,268,179,1315,30,99.95292267180356,Weekly,UPI,6,4.784581044463518,10,4782.071280367403,1
CUST-00771,31,Suburban,Low,581,67.6816704056418,4162.496851539185,34.68347605445066,39296.24777737439,264,79,7684,19,130.7465328521484,Monthly,Wallet,15,14.735423830163292,6,5804.811707441865,0
CUST-04202,31,Rural,High,84,673.4609517638894,3930.196072075067,64.73564226655392,56481.366102301065,265,37,1254,0,460.9899242959768,Weekly,Credit Card,0,22.331079402057522,9,2525.9340884898456,0
CUST-05158,35,Urban,Medium,52,290.71056428055664,1409.0630043710241,26.36585882160605,15155.305770420946,115,250,2794,16,373.17557257178566,Daily,Debit Card,10,41.43740978034199,5,571.4909167957858,1
CUST-05662,55,Suburban,Low,823,992.2751815971491,3378.733210125411,70.62293733750964,816739.3929752521,39,140,2532,1,41.423541982066716,Weekly,Credit Card,4,26.753525146273965,10,6975.613076136629,1
CUST-04401,23,Urban,Low,709,186.34722278462363,4637.202596744842,41.371277592075195,132139.58944777926,75,186,470,32,420.75506812158585,Daily,Wallet,11,20.176966006968065,1,2663.8513808416537,1
CUST-03827,56,Suburban,Low,448,650.9038196038966,3515.3319136746536,51.186446853122206,291678.5748010775,299,351,9109,22,411.51393149895193,Daily,Wallet,18,7.0391868351500175,4,6845.310475260157,1
CUST-05850,42,Suburban,High,646,605.6854652443351,842.6697569662649,79.62861165795582,391217.26553723955,1,278,8448,6,334.19304139746623,Weekly,Debit Card,7,30.029934700414053,8,3590.576799204957,1
CUST-00838,66,Rural,Medium,407,14.309659579321853,2808.869118694518,35.247195819118396,5776.595416049544,195,30,9106,26,211.2315671960041,Daily,UPI,8,16.336474783422585,7,9502.088737150203,0
CUST-02593,50,Urban,Low,311,317.90994574372496,2582.2879315722735,14.517289456432561,98807.85126436398,170,293,910,36,89.95355994261777,Weekly,Debit Card,17,3.4429265958504898,3,1778.6965152695939,1
CUST-03320,21,Suburban,High,198,387.7046617029306,414.1291885655796,90.90908555234188,76735.05613903544,174,263,6343,11,132.22073450194327,Monthly,Credit Card,15,34.883180057235855,8,7134.0019100157,1
CUST-00115,28,Rural,Low,943,717.8815231427035,4190.652780241847,80.40661757149775,676906.9118264809,172,193,8069,13,320.86579287151415,Weekly,Credit Card,7,3.6030394376039783,2,2347.1496791165364,1
CUST-00783,33,Suburban,High,922,807.5177182866058,4565.083355022026,51.82134956107674,744453.0452012,174,214,6208,29,228.57808352874042,Daily,UPI,19,14.127438662740843,2,1780.9916725100245,1
CUST-02498,42,Urban,High,182,379.59590050078,3342.3662151647773,32.28499186235983,69083.01756929432,163,255,5600,27,229.91396457983615,Weekly,Credit Card,19,27.04146874819605,10,3830.285575031161,1
CUST-00453,19,Urban,Medium,334,244.43375235984615,4298.121312741984,20.771692547123884,81724.52115227317,236,225,235,12,30.34701881341212,Monthly,UPI,12,21.361084605424857,8,9570.687812197015,1
CUST-03722,69,Urban,High,946,962.7160287869937,982.6936136149775,68.74241298255545,910800.3701058583,41,36,464,14,147.3449253174518,Monthly,Debit Card,5,10.951364461192622,1,1697.2168992749787,0
CUST-04688,37,Rural,High,535,296.68212687071855,2940.8148131069265,43.54737897403618,158817.57305832437,13,22,5684,20,167.09250059628016,Monthly,UPI,11,12.274818405856422,9,3936.2942118600495,0
CUST-02429,28,Urban,High,121,565.8074612183618,3796.4058538627637,97.35219508455813,68405.18006208345,199,116,3032,7,208.38082288925892,Weekly,Credit Card,10,25.397642671366075,2,9696.864126666896,0
CUST-02675,39,Suburban,Low,289,628.9082086061378,4919.472374958825,60.01643161854091,181741.275734402,270,215,5290,50,140.63207607776397,Daily,Wallet,15,43.07057243671265,5,2349.5653077589736,1
CUST-03286,48,Suburban,Low,905,83.82778801748087,4639.381535624233,28.718818377709862,75918.45481338895,148,171,8600,28,15.01084231373595,Monthly,Debit Card,13,10.470192821154003,5,2785.4066830396655,1
CUST-05356,66,Urban,Medium,121,202.65013189531015,2408.319719426163,86.87756895796026,24451.75419281832,340,354,7367,32,487.62569487334304,Daily,Debit Card,16,29.454479272798284,2,2798.8722743955627,1
CUST-02741,35,Urban,High,239,963.4125921702723,3019.658113035722,42.807286210009785,230306.64232331055,267,258,2000,15,359.10976949160613,Weekly,Credit Card,6,15.048939964475597,5,4140.944368698165,1
CUST-04612,36,Suburban,Medium,577,347.7700922942825,3719.916109847735,77.73688619160363,200622.66368342232,243,277,7873,2,242.2020611716103,Daily,Debit Card,13,13.790507365041597,3,6293.239739582969,1
CUST-02923,59,Suburban,Low,309,25.562810200415328,783.877404810776,8.64094545485299,7869.333376956179,8,147,1162,39,193.59928684917548,Monthly,Debit Card,11,34.32887567389935,2,119.88459116487881,1
CUST-01541,29,Suburban,Low,746,342.59598532100944,316.4662035841136,84.0010676732168,255492.00583500287,18,91,2095,44,253.68518505231907,Daily,Credit Card,16,16.907339450437494,3,8385.664467429653,0
CUST-02585,50,Urban,High,396,89.89784597888139,3300.950857634848,81.43158379926237,35575.71516634453,218,265,1400,12,77.5623754295906,Weekly,Debit Card,17,23.075722248368383,4,4046.569105588275,1
CUST-04840,59,Suburban,Low,857,836.6625448595305,4861.325481399983,32.36946421042401,716947.4830102455,117,236,5883,24,374.0585761501691,Monthly,Credit Card,3,44.12742224753289,10,330.8627045399401,1
CUST-06343,43,Rural,Medium,610,437.970994981044,3787.181693391137,31.488080441297427,267235.64870496833,19,110,4612,28,25.855813680545403,Weekly,UPI,1,14.898945868517398,3,7797.7031875931025,0
CUST-05983,46,Urban,Medium,89,58.34460429343134,3958.7854956244787,29.514406299014205,5115.156744058013,218,242,5587,44,71.115993538385,Daily,UPI,3,31.11594414105155,3,3976.8305808702444,1
CUST-01809,41,Rural,Low,184,663.5863950641502,1968.02699465703,80.71467435983509,122173.95231964851,258,178,2461,2,20.823685421379466,Daily,Wallet,10,42.62581695794837,4,618.8807739119646,1
CUST-02644,56,Suburban,Medium,982,532.8664019874104,3014.403008625306,9.69784059842737,523296.2101020712,306,351,2381,7,79.6202003239499,Monthly,Credit Card,11,27.161152485244088,1,995.0928877411488,1
CUST-02738,40,Urban,Low,13,153.4035891231725,2290.435328392784,39.36741419534895,1993.3628268975235,341,78,2483,7,236.11334443528526,Weekly,Debit Card,18,25.108928565614566,8,1637.0093517827172,0
CUST-00757,64,Rural,Low,665,80.52830809017301,1596.7905173872027,96.99660131138259,53644.348072836976,92,346,2778,21,83.08429699675268,Monthly,Credit Card,14,26.124388705450016,6,8929.311183351665,1
CUST-06327,49,Suburban,Medium,339,444.7891370344264,4956.958775243251,26.939454513938344,150861.26890240284,4,186,7337,43,332.34771341208136,Monthly,Credit Card,16,1.5703492223344493,10,4609.532451255103,1
CUST-03536,38,Rural,High,381,163.32783775626712,3127.788503401367,53.52405789995812,62236.394895490106,32,195,4469,45,184.11637446110925,Daily,Credit Card,9,23.419483996265306,4,6068.632422343336,1
CUST-00185,62,Urban,High,53,498.35925432668114,1952.017329074602,18.33889160973896,26406.82467782977,257,26,1001,37,86.55256970535031,Monthly,Wallet,20,19.832749253181838,4,7976.80623144772,0
